Data,Hora,Frequência Cardíaca,Origem
2025.08.03 02:56:00,02:56:00,86,
2025.08.03 02:57:00,02:57:00,85,
2025.08.03 02:58:00,02:58:00,85,
2025.08.03 02:59:00,02:59:00,86,
2025.08.03 03:00:00,03:00:00,86,
2025.08.03 03:01:00,03:01:00,87,
2025.08.03 03:02:00,03:02:00,86,
2025.08.03 03:03:00,03:03:00,85,
2025.08.03 03:04:00,03:04:00,86,
2025.08.03 03:05:00,03:05:00,87,
2025.08.03 03:06:00,03:06:00,86,
2025.08.03 03:07:00,03:07:00,86,
2025.08.03 03:08:00,03:08:00,85,
2025.08.03 03:09:00,03:09:00,86,
2025.08.03 03:10:00,03:10:00,87,
2025.08.03 03:11:00,03:11:00,83,
2025.08.03 03:12:00,03:12:00,82,
2025.08.03 03:13:00,03:13:00,84,
2025.08.03 03:14:00,03:14:00,83,
2025.08.03 03:15:00,03:15:00,85,
2025.08.03 03:16:00,03:16:00,84,
2025.08.03 03:17:00,03:17:00,85,
2025.08.03 03:18:00,03:18:00,84,
2025.08.03 03:19:00,03:19:00,82,
2025.08.03 03:20:00,03:20:00,83,
2025.08.03 03:21:00,03:21:00,84,
2025.08.03 03:22:00,03:22:00,85,
2025.08.03 03:23:00,03:23:00,84,
2025.08.03 03:24:00,03:24:00,82,
2025.08.03 03:25:00,03:25:00,84,
2025.08.03 03:26:00,03:26:00,85,
2025.08.03 03:27:00,03:27:00,84,
2025.08.03 03:28:00,03:28:00,84,
2025.08.03 03:29:00,03:29:00,84,
2025.08.03 03:30:00,03:30:00,84,
2025.08.03 03:31:00,03:31:00,83,
2025.08.03 03:32:00,03:32:00,83,
2025.08.03 03:33:00,03:33:00,80,
2025.08.03 03:34:00,03:34:00,82,
2025.08.03 03:35:00,03:35:00,84,
2025.08.03 03:36:00,03:36:00,81,
2025.08.03 03:37:00,03:37:00,81,
2025.08.03 03:38:00,03:38:00,81,
2025.08.03 03:39:00,03:39:00,83,
2025.08.03 03:40:00,03:40:00,85,
2025.08.03 03:41:00,03:41:00,86,
2025.08.03 03:42:00,03:42:00,83,
2025.08.03 03:43:00,03:43:00,79,
2025.08.03 03:44:00,03:44:00,82,
2025.08.03 03:45:00,03:45:00,81,
2025.08.03 03:46:00,03:46:00,82,
2025.08.03 03:47:00,03:47:00,82,
2025.08.03 03:48:00,03:48:00,84,
2025.08.03 03:49:00,03:49:00,79,
2025.08.03 03:50:00,03:50:00,74,
2025.08.03 03:51:00,03:51:00,77,
2025.08.03 03:52:00,03:52:00,80,
2025.08.03 03:53:00,03:53:00,85,
2025.08.03 03:54:00,03:54:00,79,
2025.08.03 03:55:00,03:55:00,69,
2025.08.03 03:56:00,03:56:00,76,
2025.08.03 03:57:00,03:57:00,76,
2025.08.03 03:58:00,03:58:00,71,
2025.08.03 03:59:00,03:59:00,79,
2025.08.03 04:00:00,04:00:00,82,
2025.08.03 04:01:00,04:01:00,78,
2025.08.03 04:02:00,04:02:00,79,
2025.08.03 04:03:00,04:03:00,72,
2025.08.03 04:04:00,04:04:00,71,
2025.08.03 04:05:00,04:05:00,74,
2025.08.03 04:06:00,04:06:00,78,
2025.08.03 04:07:00,04:07:00,78,
2025.08.03 04:08:00,04:08:00,74,
2025.08.03 04:09:00,04:09:00,72,
2025.08.03 04:10:00,04:10:00,69,
2025.08.03 04:11:00,04:11:00,74,
2025.08.03 04:12:00,04:12:00,73,
2025.08.03 04:13:00,04:13:00,81,
2025.08.03 04:14:00,04:14:00,74,
2025.08.03 04:15:00,04:15:00,72,
2025.08.03 04:16:00,04:16:00,73,
2025.08.03 04:17:00,04:17:00,73,
2025.08.03 04:18:00,04:18:00,74,
2025.08.03 04:19:00,04:19:00,75,
2025.08.03 04:20:00,04:20:00,74,
2025.08.03 04:21:00,04:21:00,77,
2025.08.03 04:22:00,04:22:00,74,
2025.08.03 04:23:00,04:23:00,75,
2025.08.03 04:24:00,04:24:00,76,
2025.08.03 04:25:00,04:25:00,75,
2025.08.03 04:26:00,04:26:00,75,
2025.08.03 04:27:00,04:27:00,75,
2025.08.03 04:28:00,04:28:00,75,
2025.08.03 04:29:00,04:29:00,75,
2025.08.03 04:30:00,04:30:00,75,
2025.08.03 04:31:00,04:31:00,74,
2025.08.03 04:32:00,04:32:00,74,
2025.08.03 04:33:00,04:33:00,73,
2025.08.03 04:34:00,04:34:00,75,
2025.08.03 04:35:00,04:35:00,75,
2025.08.03 04:36:00,04:36:00,75,
2025.08.03 04:37:00,04:37:00,77,
2025.08.03 04:38:00,04:38:00,75,
2025.08.03 04:39:00,04:39:00,76,
2025.08.03 04:40:00,04:40:00,87,
2025.08.03 04:41:00,04:41:00,85,
2025.08.03 04:42:00,04:42:00,82,
2025.08.03 04:43:00,04:43:00,85,
2025.08.03 04:44:00,04:44:00,73,
2025.08.03 04:45:00,04:45:00,75,
2025.08.03 04:46:00,04:46:00,76,
2025.08.03 04:47:00,04:47:00,79,
2025.08.03 04:48:00,04:48:00,76,
2025.08.03 04:49:00,04:49:00,77,
2025.08.03 04:50:00,04:50:00,78,
2025.08.03 04:51:00,04:51:00,79,
2025.08.03 04:52:00,04:52:00,79,
2025.08.03 04:53:00,04:53:00,79,
2025.08.03 04:54:00,04:54:00,80,
2025.08.03 04:55:00,04:55:00,80,
2025.08.03 04:56:00,04:56:00,80,
2025.08.03 04:57:00,04:57:00,79,
2025.08.03 04:58:00,04:58:00,80,
2025.08.03 04:59:00,04:59:00,80,
2025.08.03 05:00:00,05:00:00,80,
2025.08.03 05:01:00,05:01:00,81,
2025.08.03 05:02:00,05:02:00,80,
2025.08.03 05:03:00,05:03:00,80,
2025.08.03 05:04:00,05:04:00,81,
2025.08.03 05:05:00,05:05:00,80,
2025.08.03 05:06:00,05:06:00,81,
2025.08.03 05:07:00,05:07:00,79,
2025.08.03 05:08:00,05:08:00,80,
2025.08.03 05:09:00,05:09:00,81,
2025.08.03 05:10:00,05:10:00,80,
2025.08.03 05:11:00,05:11:00,80,
2025.08.03 05:12:00,05:12:00,81,
2025.08.03 05:13:00,05:13:00,80,
2025.08.03 05:14:00,05:14:00,81,
2025.08.03 05:15:00,05:15:00,80,
2025.08.03 05:16:00,05:16:00,78,
2025.08.03 05:17:00,05:17:00,81,
2025.08.03 05:18:00,05:18:00,79,
2025.08.03 05:19:00,05:19:00,80,
2025.08.03 05:20:00,05:20:00,80,
2025.08.03 05:21:00,05:21:00,81,
2025.08.03 05:22:00,05:22:00,81,
2025.08.03 05:23:00,05:23:00,81,
2025.08.03 05:24:00,05:24:00,80,
2025.08.03 05:25:00,05:25:00,80,
2025.08.03 05:26:00,05:26:00,81,
2025.08.03 05:27:00,05:27:00,81,
2025.08.03 05:28:00,05:28:00,80,
2025.08.03 05:29:00,05:29:00,80,
2025.08.03 05:30:00,05:30:00,80,
2025.08.03 05:31:00,05:31:00,80,
2025.08.03 05:32:00,05:32:00,80,
2025.08.03 05:33:00,05:33:00,80,
2025.08.03 05:34:00,05:34:00,76,
2025.08.03 05:35:00,05:35:00,77,
2025.08.03 05:36:00,05:36:00,76,
2025.08.03 05:37:00,05:37:00,76,
2025.08.03 05:38:00,05:38:00,77,
2025.08.03 05:39:00,05:39:00,75,
2025.08.03 05:40:00,05:40:00,77,
2025.08.03 05:41:00,05:41:00,76,
2025.08.03 05:42:00,05:42:00,77,
2025.08.03 05:43:00,05:43:00,78,
2025.08.03 05:44:00,05:44:00,75,
2025.08.03 05:45:00,05:45:00,79,
2025.08.03 05:46:00,05:46:00,78,
2025.08.03 05:47:00,05:47:00,80,
2025.08.03 05:48:00,05:48:00,70,
2025.08.03 05:49:00,05:49:00,74,
2025.08.03 05:50:00,05:50:00,77,
2025.08.03 05:51:00,05:51:00,75,
2025.08.03 05:52:00,05:52:00,75,
2025.08.03 05:53:00,05:53:00,74,
2025.08.03 05:54:00,05:54:00,75,
2025.08.03 05:55:00,05:55:00,73,
2025.08.03 05:56:00,05:56:00,66,
2025.08.03 05:57:00,05:57:00,74,
2025.08.03 05:58:00,05:58:00,77,
2025.08.03 05:59:00,05:59:00,69,
2025.08.03 06:00:00,06:00:00,69,
2025.08.03 06:01:00,06:01:00,76,
2025.08.03 06:02:00,06:02:00,71,
2025.08.03 06:03:00,06:03:00,72,
2025.08.03 06:04:00,06:04:00,87,
2025.08.03 06:05:00,06:05:00,77,
2025.08.03 06:06:00,06:06:00,72,
2025.08.03 06:07:00,06:07:00,70,
2025.08.03 06:08:00,06:08:00,73,
2025.08.03 06:09:00,06:09:00,75,
2025.08.03 06:10:00,06:10:00,72,
2025.08.03 06:11:00,06:11:00,75,
2025.08.03 06:12:00,06:12:00,65,
2025.08.03 06:13:00,06:13:00,74,
2025.08.03 06:14:00,06:14:00,70,
2025.08.03 06:15:00,06:15:00,78,
2025.08.03 06:16:00,06:16:00,76,
2025.08.03 06:17:00,06:17:00,70,
2025.08.03 06:18:00,06:18:00,73,
2025.08.03 06:19:00,06:19:00,77,
2025.08.03 06:20:00,06:20:00,77,
2025.08.03 06:21:00,06:21:00,77,
2025.08.03 06:22:00,06:22:00,72,
2025.08.03 06:23:00,06:23:00,72,
2025.08.03 06:24:00,06:24:00,65,
2025.08.03 06:25:00,06:25:00,65,
2025.08.03 06:26:00,06:26:00,73,
2025.08.03 06:27:00,06:27:00,73,
2025.08.03 06:28:00,06:28:00,66,
2025.08.03 06:29:00,06:29:00,66,
2025.08.03 06:30:00,06:30:00,66,
2025.08.03 06:31:00,06:31:00,67,
2025.08.03 06:32:00,06:32:00,69,
2025.08.03 06:33:00,06:33:00,64,
2025.08.03 06:34:00,06:34:00,69,
2025.08.03 06:35:00,06:35:00,71,
2025.08.03 06:36:00,06:36:00,68,
2025.08.03 06:37:00,06:37:00,71,
2025.08.03 06:38:00,06:38:00,63,
2025.08.03 06:39:00,06:39:00,64,
2025.08.03 06:40:00,06:40:00,63,
2025.08.03 06:41:00,06:41:00,69,
2025.08.03 06:42:00,06:42:00,71,
2025.08.03 06:43:00,06:43:00,69,
2025.08.03 06:44:00,06:44:00,67,
2025.08.03 06:45:00,06:45:00,65,
2025.08.03 06:46:00,06:46:00,67,
2025.08.03 06:47:00,06:47:00,69,
2025.08.03 06:48:00,06:48:00,69,
2025.08.03 06:49:00,06:49:00,71,
2025.08.03 06:50:00,06:50:00,71,
2025.08.03 06:51:00,06:51:00,70,
2025.08.03 06:52:00,06:52:00,71,
2025.08.03 06:53:00,06:53:00,73,
2025.08.03 06:54:00,06:54:00,71,
2025.08.03 06:55:00,06:55:00,72,
2025.08.03 06:56:00,06:56:00,70,
2025.08.03 06:57:00,06:57:00,71,
2025.08.03 06:58:00,06:58:00,72,
2025.08.03 06:59:00,06:59:00,74,
2025.08.03 07:00:00,07:00:00,72,
2025.08.03 07:01:00,07:01:00,72,
2025.08.03 07:02:00,07:02:00,73,
2025.08.03 07:03:00,07:03:00,72,
2025.08.03 07:04:00,07:04:00,75,
2025.08.03 07:05:00,07:05:00,74,
2025.08.03 07:06:00,07:06:00,72,
2025.08.03 07:07:00,07:07:00,74,
2025.08.03 07:08:00,07:08:00,73,
2025.08.03 07:09:00,07:09:00,74,
2025.08.03 07:10:00,07:10:00,72,
2025.08.03 07:11:00,07:11:00,75,
2025.08.03 07:12:00,07:12:00,75,
2025.08.03 07:13:00,07:13:00,74,
2025.08.03 07:14:00,07:14:00,76,
2025.08.03 07:15:00,07:15:00,76,
2025.08.03 07:16:00,07:16:00,75,
2025.08.03 07:17:00,07:17:00,76,
2025.08.03 07:18:00,07:18:00,76,
2025.08.03 07:19:00,07:19:00,75,
2025.08.03 07:20:00,07:20:00,75,
2025.08.03 07:21:00,07:21:00,74,
2025.08.03 07:22:00,07:22:00,74,
2025.08.03 07:23:00,07:23:00,75,
2025.08.03 07:24:00,07:24:00,76,
2025.08.03 07:25:00,07:25:00,77,
2025.08.03 07:26:00,07:26:00,79,
2025.08.03 07:27:00,07:27:00,70,
2025.08.03 07:28:00,07:28:00,70,
2025.08.03 07:29:00,07:29:00,75,
2025.08.03 07:30:00,07:30:00,74,
2025.08.03 07:31:00,07:31:00,78,
2025.08.03 07:32:00,07:32:00,67,
2025.08.03 07:33:00,07:33:00,70,
2025.08.03 07:34:00,07:34:00,69,
2025.08.03 07:35:00,07:35:00,69,
2025.08.03 07:36:00,07:36:00,71,
2025.08.03 07:37:00,07:37:00,72,
2025.08.03 07:38:00,07:38:00,74,
2025.08.03 07:39:00,07:39:00,74,
2025.08.03 07:40:00,07:40:00,74,
2025.08.03 07:41:00,07:41:00,74,
2025.08.03 07:42:00,07:42:00,74,
2025.08.03 07:43:00,07:43:00,74,
2025.08.03 07:44:00,07:44:00,73,
2025.08.03 07:45:00,07:45:00,73,
2025.08.03 07:46:00,07:46:00,73,
2025.08.03 07:47:00,07:47:00,73,
2025.08.03 07:48:00,07:48:00,72,
2025.08.03 07:49:00,07:49:00,73,
2025.08.03 07:50:00,07:50:00,73,
2025.08.03 07:51:00,07:51:00,74,
2025.08.03 07:52:00,07:52:00,70,
2025.08.03 07:53:00,07:53:00,71,
2025.08.03 07:54:00,07:54:00,74,
2025.08.03 07:55:00,07:55:00,72,
2025.08.03 07:56:00,07:56:00,72,
2025.08.03 07:57:00,07:57:00,72,
2025.08.03 07:58:00,07:58:00,70,
2025.08.03 07:59:00,07:59:00,70,
2025.08.03 08:00:00,08:00:00,69,
2025.08.03 08:01:00,08:01:00,64,
2025.08.03 08:02:00,08:02:00,69,
2025.08.03 08:03:00,08:03:00,73,
2025.08.03 08:04:00,08:04:00,79,
2025.08.03 08:05:00,08:05:00,75,
2025.08.03 08:06:00,08:06:00,73,
2025.08.03 08:07:00,08:07:00,73,
2025.08.03 08:08:00,08:08:00,72,
2025.08.03 08:09:00,08:09:00,69,
2025.08.03 08:10:00,08:10:00,73,
2025.08.03 08:11:00,08:11:00,68,
2025.08.03 08:12:00,08:12:00,69,
2025.08.03 08:13:00,08:13:00,65,
2025.08.03 08:14:00,08:14:00,67,
2025.08.03 08:15:00,08:15:00,72,
2025.08.03 08:16:00,08:16:00,68,
2025.08.03 08:17:00,08:17:00,69,
2025.08.03 08:18:00,08:18:00,76,
2025.08.03 08:19:00,08:19:00,63,
2025.08.03 08:20:00,08:20:00,71,
2025.08.03 08:21:00,08:21:00,71,
2025.08.03 08:22:00,08:22:00,76,
2025.08.03 08:23:00,08:23:00,83,
2025.08.03 08:24:00,08:24:00,73,
2025.08.03 08:25:00,08:25:00,70,
2025.08.03 08:26:00,08:26:00,71,
2025.08.03 08:27:00,08:27:00,76,
2025.08.03 08:28:00,08:28:00,71,
2025.08.03 08:29:00,08:29:00,60,
2025.08.03 08:30:00,08:30:00,69,
2025.08.03 08:31:00,08:31:00,67,
2025.08.03 08:32:00,08:32:00,75,
2025.08.03 08:33:00,08:33:00,74,
2025.08.03 08:34:00,08:34:00,77,
2025.08.03 08:35:00,08:35:00,71,
2025.08.03 08:36:00,08:36:00,68,
2025.08.03 08:37:00,08:37:00,72,
2025.08.03 08:38:00,08:38:00,73,
2025.08.03 08:39:00,08:39:00,69,
2025.08.03 08:40:00,08:40:00,63,
2025.08.03 08:41:00,08:41:00,59,
2025.08.03 08:42:00,08:42:00,67,
2025.08.03 08:43:00,08:43:00,68,
2025.08.03 08:44:00,08:44:00,63,
2025.08.03 08:45:00,08:45:00,60,
2025.08.03 08:46:00,08:46:00,65,
2025.08.03 08:47:00,08:47:00,61,
2025.08.03 08:48:00,08:48:00,63,
2025.08.03 08:49:00,08:49:00,65,
2025.08.03 08:50:00,08:50:00,64,
2025.08.03 08:51:00,08:51:00,64,
2025.08.03 08:52:00,08:52:00,67,
2025.08.03 08:53:00,08:53:00,74,
2025.08.03 08:54:00,08:54:00,67,
2025.08.03 08:55:00,08:55:00,63,
2025.08.03 08:56:00,08:56:00,64,
2025.08.03 08:57:00,08:57:00,69,
2025.08.03 08:59:00,08:59:00,80,
2025.08.03 09:00:00,09:00:00,83,
2025.08.03 09:01:00,09:01:00,93,
2025.08.03 09:02:00,09:02:00,85,
2025.08.03 09:03:00,09:03:00,90,
2025.08.03 09:04:00,09:04:00,76,
2025.08.03 09:05:00,09:05:00,65,
2025.08.03 09:06:00,09:06:00,64,
2025.08.03 09:07:00,09:07:00,63,
2025.08.03 09:08:00,09:08:00,68,
2025.08.03 09:09:00,09:09:00,67,
2025.08.03 09:10:00,09:10:00,69,
2025.08.03 09:11:00,09:11:00,69,
2025.08.03 09:12:00,09:12:00,69,
2025.08.03 09:13:00,09:13:00,71,
2025.08.03 09:14:00,09:14:00,73,
2025.08.03 09:15:00,09:15:00,71,
2025.08.03 09:16:00,09:16:00,72,
2025.08.03 09:17:00,09:17:00,73,
2025.08.03 09:18:00,09:18:00,74,
2025.08.03 09:19:00,09:19:00,74,
2025.08.03 09:20:00,09:20:00,73,
2025.08.03 09:21:00,09:21:00,73,
2025.08.03 09:22:00,09:22:00,75,
2025.08.03 09:23:00,09:23:00,74,
2025.08.03 09:24:00,09:24:00,76,
2025.08.03 09:25:00,09:25:00,72,
2025.08.03 09:26:00,09:26:00,74,
2025.08.03 09:27:00,09:27:00,75,
2025.08.03 09:28:00,09:28:00,75,
2025.08.03 09:29:00,09:29:00,75,
2025.08.03 09:30:00,09:30:00,76,
2025.08.03 09:31:00,09:31:00,74,
2025.08.03 09:32:00,09:32:00,74,
2025.08.03 09:33:00,09:33:00,74,
2025.08.03 09:34:00,09:34:00,74,
2025.08.03 09:35:00,09:35:00,74,
2025.08.03 09:36:00,09:36:00,76,
2025.08.03 09:37:00,09:37:00,76,
2025.08.03 09:38:00,09:38:00,75,
2025.08.03 09:39:00,09:39:00,78,
2025.08.03 09:40:00,09:40:00,75,
2025.08.03 09:41:00,09:41:00,78,
2025.08.03 09:42:00,09:42:00,75,
2025.08.03 09:43:00,09:43:00,76,
2025.08.03 09:44:00,09:44:00,76,
2025.08.03 09:45:00,09:45:00,78,
2025.08.03 09:46:00,09:46:00,77,
2025.08.03 09:47:00,09:47:00,74,
2025.08.03 09:48:00,09:48:00,76,
2025.08.03 09:49:00,09:49:00,75,
2025.08.03 09:50:00,09:50:00,78,
2025.08.03 09:51:00,09:51:00,74,
2025.08.03 09:52:00,09:52:00,76,
2025.08.03 09:53:00,09:53:00,75,
2025.08.03 09:54:00,09:54:00,69,
2025.08.03 09:55:00,09:55:00,77,
2025.08.03 09:56:00,09:56:00,73,
2025.08.03 09:57:00,09:57:00,77,
2025.08.03 09:58:00,09:58:00,74,
2025.08.03 09:59:00,09:59:00,78,
2025.08.03 10:00:00,10:00:00,77,
2025.08.03 10:01:00,10:01:00,77,
2025.08.03 10:02:00,10:02:00,76,
2025.08.03 10:03:00,10:03:00,75,
2025.08.03 10:04:00,10:04:00,76,
2025.08.03 10:05:00,10:05:00,75,
2025.08.03 10:06:00,10:06:00,78,
2025.08.03 10:07:00,10:07:00,74,
2025.08.03 10:08:00,10:08:00,73,
2025.08.03 10:09:00,10:09:00,70,
2025.08.03 10:10:00,10:10:00,71,
2025.08.03 10:11:00,10:11:00,74,
2025.08.03 10:12:00,10:12:00,76,
2025.08.03 10:13:00,10:13:00,73,
2025.08.03 10:14:00,10:14:00,72,
2025.08.03 10:15:00,10:15:00,78,
2025.08.03 10:16:00,10:16:00,95,
2025.08.03 10:17:00,10:17:00,84,
2025.08.03 10:18:00,10:18:00,83,
2025.08.03 10:19:00,10:19:00,82,
2025.08.03 10:20:00,10:20:00,105,
2025.08.03 10:21:00,10:21:00,106,
2025.08.03 10:22:00,10:22:00,96,
2025.08.03 10:23:00,10:23:00,100,
2025.08.03 10:24:00,10:24:00,101,
2025.08.03 10:25:00,10:25:00,96,
2025.08.03 10:26:00,10:26:00,105,
2025.08.03 10:27:00,10:27:00,107,
2025.08.03 10:28:00,10:28:00,107,
2025.08.03 10:29:00,10:29:00,104,
2025.08.03 10:30:00,10:30:00,105,
2025.08.03 10:31:00,10:31:00,95,
2025.08.03 10:32:00,10:32:00,93,
2025.08.03 10:33:00,10:33:00,94,
2025.08.03 10:34:00,10:34:00,91,
2025.08.03 10:35:00,10:35:00,100,
2025.08.03 10:36:00,10:36:00,92,
2025.08.03 10:37:00,10:37:00,97,
2025.08.03 10:39:00,10:39:00,100,
2025.08.03 10:40:00,10:40:00,98,
2025.08.03 10:41:00,10:41:00,98,
2025.08.03 10:42:00,10:42:00,102,
2025.08.03 10:43:00,10:43:00,103,
2025.08.03 10:44:00,10:44:00,98,
2025.08.03 10:45:00,10:45:00,101,
2025.08.03 10:46:00,10:46:00,99,
2025.08.03 10:47:00,10:47:00,98,
2025.08.03 10:48:00,10:48:00,99,
2025.08.03 10:49:00,10:49:00,112,
2025.08.03 10:50:00,10:50:00,101,
2025.08.03 10:51:00,10:51:00,96,
2025.08.03 10:52:00,10:52:00,97,
2025.08.03 10:53:00,10:53:00,101,
2025.08.03 10:54:00,10:54:00,99,
2025.08.03 10:55:00,10:55:00,96,
2025.08.03 10:56:00,10:56:00,97,
2025.08.03 10:57:00,10:57:00,99,
2025.08.03 10:58:00,10:58:00,104,
2025.08.03 10:59:00,10:59:00,115,
2025.08.03 11:00:00,11:00:00,113,
2025.08.03 11:01:00,11:01:00,114,
2025.08.03 11:02:00,11:02:00,116,
2025.08.03 11:03:00,11:03:00,113,
2025.08.03 11:04:00,11:04:00,119,
2025.08.03 11:05:00,11:05:00,117,
2025.08.03 11:07:00,11:07:00,115,
2025.08.03 11:08:00,11:08:00,120,
2025.08.03 11:10:00,11:10:00,114,
2025.08.03 11:11:00,11:11:00,115,
2025.08.03 11:12:00,11:12:00,121,
2025.08.03 11:13:00,11:13:00,117,
2025.08.03 11:14:00,11:14:00,112,
2025.08.03 11:15:00,11:15:00,81,
2025.08.03 11:16:00,11:16:00,91,
2025.08.03 11:17:00,11:17:00,92,
2025.08.03 11:18:00,11:18:00,92,
2025.08.03 11:19:00,11:19:00,92,
