Data,Hora,Frequência Cardíaca,Origem
2025.06.25 01:50:00,01:50:00,83,
2025.06.25 01:51:00,01:51:00,83,
2025.06.25 01:52:00,01:52:00,82,
2025.06.25 01:53:00,01:53:00,83,
2025.06.25 01:54:00,01:54:00,84,
2025.06.25 01:55:00,01:55:00,85,
2025.06.25 01:56:00,01:56:00,84,
2025.06.25 01:57:00,01:57:00,83,
2025.06.25 01:58:00,01:58:00,85,
2025.06.25 01:59:00,01:59:00,85,
2025.06.25 02:00:00,02:00:00,85,
2025.06.25 02:01:00,02:01:00,85,
2025.06.25 02:02:00,02:02:00,84,
2025.06.25 02:03:00,02:03:00,86,
2025.06.25 02:04:00,02:04:00,92,
2025.06.25 02:05:00,02:05:00,86,
2025.06.25 02:06:00,02:06:00,87,
2025.06.25 02:07:00,02:07:00,83,
2025.06.25 02:08:00,02:08:00,83,
2025.06.25 02:09:00,02:09:00,82,
2025.06.25 02:10:00,02:10:00,83,
2025.06.25 02:11:00,02:11:00,83,
2025.06.25 02:12:00,02:12:00,82,
2025.06.25 02:13:00,02:13:00,83,
2025.06.25 02:14:00,02:14:00,81,
2025.06.25 02:15:00,02:15:00,83,
2025.06.25 02:16:00,02:16:00,88,
2025.06.25 02:17:00,02:17:00,83,
2025.06.25 02:18:00,02:18:00,85,
2025.06.25 02:19:00,02:19:00,82,
2025.06.25 02:20:00,02:20:00,82,
2025.06.25 02:21:00,02:21:00,83,
2025.06.25 02:22:00,02:22:00,85,
2025.06.25 02:23:00,02:23:00,88,
2025.06.25 02:24:00,02:24:00,83,
2025.06.25 02:25:00,02:25:00,88,
2025.06.25 02:26:00,02:26:00,83,
2025.06.25 02:27:00,02:27:00,76,
2025.06.25 02:28:00,02:28:00,78,
2025.06.25 02:29:00,02:29:00,85,
2025.06.25 02:30:00,02:30:00,78,
2025.06.25 02:31:00,02:31:00,72,
2025.06.25 02:32:00,02:32:00,77,
2025.06.25 02:33:00,02:33:00,83,
2025.06.25 02:34:00,02:34:00,77,
2025.06.25 02:35:00,02:35:00,83,
2025.06.25 02:36:00,02:36:00,102,
2025.06.25 02:37:00,02:37:00,100,
2025.06.25 02:38:00,02:38:00,88,
2025.06.25 02:39:00,02:39:00,87,
2025.06.25 02:41:00,02:41:00,93,
2025.06.25 02:42:00,02:42:00,99,
2025.06.25 02:43:00,02:43:00,96,
2025.06.25 02:44:00,02:44:00,96,
2025.06.25 02:45:00,02:45:00,96,
2025.06.25 02:46:00,02:46:00,95,
2025.06.25 02:50:30,02:50:30,81,
2025.06.25 03:15:00,03:15:00,87,
2025.06.25 03:16:00,03:16:00,89,
2025.06.25 03:17:00,03:17:00,88,
2025.06.25 03:18:00,03:18:00,89,
2025.06.25 03:19:00,03:19:00,88,
2025.06.25 03:20:00,03:20:00,88,
2025.06.25 03:21:00,03:21:00,89,
2025.06.25 03:22:00,03:22:00,89,
2025.06.25 03:23:00,03:23:00,91,
2025.06.25 03:24:00,03:24:00,91,
2025.06.25 03:25:00,03:25:00,91,
2025.06.25 03:26:00,03:26:00,92,
2025.06.25 03:27:00,03:27:00,93,
2025.06.25 03:28:00,03:28:00,92,
2025.06.25 03:29:00,03:29:00,92,
2025.06.25 03:30:00,03:30:00,92,
2025.06.25 03:31:00,03:31:00,92,
2025.06.25 03:32:00,03:32:00,91,
2025.06.25 03:33:00,03:33:00,92,
2025.06.25 03:34:00,03:34:00,94,
2025.06.25 03:35:00,03:35:00,95,
2025.06.25 03:36:00,03:36:00,92,
2025.06.25 03:37:00,03:37:00,91,
2025.06.25 03:38:00,03:38:00,93,
2025.06.25 03:39:00,03:39:00,94,
2025.06.25 03:40:00,03:40:00,97,
2025.06.25 03:41:00,03:41:00,93,
2025.06.25 03:42:00,03:42:00,93,
2025.06.25 03:43:00,03:43:00,95,
2025.06.25 03:44:00,03:44:00,94,
2025.06.25 03:45:00,03:45:00,94,
2025.06.25 03:46:00,03:46:00,93,
2025.06.25 03:47:00,03:47:00,94,
2025.06.25 03:48:00,03:48:00,94,
2025.06.25 03:49:00,03:49:00,95,
2025.06.25 03:50:00,03:50:00,94,
2025.06.25 03:51:00,03:51:00,96,
2025.06.25 03:52:00,03:52:00,96,
2025.06.25 03:53:00,03:53:00,96,
2025.06.25 03:54:00,03:54:00,98,
2025.06.25 03:55:00,03:55:00,97,
2025.06.25 03:56:00,03:56:00,97,
2025.06.25 03:57:00,03:57:00,98,
2025.06.25 03:58:00,03:58:00,98,
2025.06.25 03:59:00,03:59:00,98,
2025.06.25 04:00:00,04:00:00,97,
2025.06.25 04:01:00,04:01:00,98,
2025.06.25 04:02:00,04:02:00,98,
2025.06.25 04:03:00,04:03:00,96,
2025.06.25 04:04:00,04:04:00,96,
2025.06.25 04:05:00,04:05:00,97,
2025.06.25 04:06:00,04:06:00,97,
2025.06.25 04:07:00,04:07:00,96,
2025.06.25 04:08:00,04:08:00,97,
2025.06.25 04:09:00,04:09:00,96,
2025.06.25 04:10:00,04:10:00,94,
2025.06.25 04:11:00,04:11:00,95,
2025.06.25 04:12:00,04:12:00,96,
2025.06.25 04:13:00,04:13:00,97,
2025.06.25 04:14:00,04:14:00,95,
2025.06.25 04:15:00,04:15:00,97,
2025.06.25 04:16:00,04:16:00,96,
2025.06.25 04:17:00,04:17:00,97,
2025.06.25 04:18:00,04:18:00,95,
2025.06.25 04:19:00,04:19:00,95,
2025.06.25 04:20:00,04:20:00,97,
2025.06.25 04:21:00,04:21:00,96,
2025.06.25 04:22:00,04:22:00,96,
2025.06.25 04:23:00,04:23:00,97,
2025.06.25 04:24:00,04:24:00,97,
2025.06.25 04:25:00,04:25:00,98,
2025.06.25 04:26:00,04:26:00,98,
2025.06.25 04:27:00,04:27:00,98,
2025.06.25 04:28:00,04:28:00,97,
2025.06.25 04:29:00,04:29:00,96,
2025.06.25 04:30:00,04:30:00,98,
2025.06.25 04:31:00,04:31:00,98,
2025.06.25 04:32:00,04:32:00,98,
2025.06.25 04:33:00,04:33:00,98,
2025.06.25 04:34:00,04:34:00,98,
2025.06.25 04:35:00,04:35:00,99,
2025.06.25 04:36:00,04:36:00,99,
2025.06.25 04:37:00,04:37:00,97,
2025.06.25 04:38:00,04:38:00,98,
2025.06.25 04:39:00,04:39:00,99,
2025.06.25 04:40:00,04:40:00,99,
2025.06.25 04:41:00,04:41:00,99,
2025.06.25 04:42:00,04:42:00,99,
2025.06.25 04:43:00,04:43:00,100,
2025.06.25 04:44:00,04:44:00,95,
2025.06.25 04:45:00,04:45:00,97,
2025.06.25 04:46:00,04:46:00,97,
2025.06.25 04:47:00,04:47:00,97,
2025.06.25 04:48:00,04:48:00,98,
2025.06.25 04:49:00,04:49:00,97,
2025.06.25 04:50:00,04:50:00,96,
2025.06.25 04:51:00,04:51:00,98,
2025.06.25 04:52:00,04:52:00,98,
2025.06.25 04:53:00,04:53:00,97,
2025.06.25 04:54:00,04:54:00,96,
2025.06.25 04:55:00,04:55:00,92,
2025.06.25 04:56:00,04:56:00,92,
2025.06.25 04:57:00,04:57:00,93,
2025.06.25 04:58:00,04:58:00,90,
2025.06.25 04:59:00,04:59:00,91,
2025.06.25 05:00:00,05:00:00,92,
2025.06.25 05:01:00,05:01:00,94,
2025.06.25 05:02:00,05:02:00,92,
2025.06.25 05:03:00,05:03:00,90,
2025.06.25 05:04:00,05:04:00,88,
2025.06.25 05:05:00,05:05:00,92,
2025.06.25 05:06:00,05:06:00,91,
2025.06.25 05:07:00,05:07:00,90,
2025.06.25 05:08:00,05:08:00,91,
2025.06.25 05:09:00,05:09:00,90,
2025.06.25 05:10:00,05:10:00,92,
2025.06.25 05:11:00,05:11:00,93,
2025.06.25 05:12:00,05:12:00,92,
2025.06.25 05:13:00,05:13:00,91,
2025.06.25 05:14:00,05:14:00,90,
2025.06.25 05:15:00,05:15:00,92,
2025.06.25 05:16:00,05:16:00,91,
2025.06.25 05:17:00,05:17:00,91,
2025.06.25 05:18:00,05:18:00,90,
2025.06.25 05:19:00,05:19:00,89,
2025.06.25 05:20:00,05:20:00,92,
2025.06.25 05:21:00,05:21:00,92,
2025.06.25 05:22:00,05:22:00,91,
2025.06.25 05:23:00,05:23:00,92,
2025.06.25 05:24:00,05:24:00,93,
2025.06.25 05:25:00,05:25:00,91,
2025.06.25 05:26:00,05:26:00,89,
2025.06.25 05:27:00,05:27:00,92,
2025.06.25 05:28:00,05:28:00,92,
2025.06.25 05:29:00,05:29:00,92,
2025.06.25 05:30:00,05:30:00,91,
2025.06.25 05:31:00,05:31:00,93,
2025.06.25 05:32:00,05:32:00,91,
2025.06.25 05:33:00,05:33:00,92,
2025.06.25 05:34:00,05:34:00,93,
2025.06.25 05:35:00,05:35:00,94,
2025.06.25 05:36:00,05:36:00,95,
2025.06.25 05:37:00,05:37:00,92,
2025.06.25 05:38:00,05:38:00,94,
2025.06.25 05:39:00,05:39:00,93,
2025.06.25 05:40:00,05:40:00,93,
2025.06.25 05:41:00,05:41:00,95,
2025.06.25 05:42:00,05:42:00,94,
2025.06.25 05:43:00,05:43:00,95,
2025.06.25 05:44:00,05:44:00,95,
2025.06.25 05:45:00,05:45:00,95,
2025.06.25 05:46:00,05:46:00,95,
2025.06.25 05:47:00,05:47:00,95,
2025.06.25 05:48:00,05:48:00,97,
2025.06.25 05:49:00,05:49:00,94,
2025.06.25 05:50:00,05:50:00,96,
2025.06.25 05:51:00,05:51:00,97,
2025.06.25 05:52:00,05:52:00,94,
2025.06.25 05:53:00,05:53:00,96,
2025.06.25 05:54:00,05:54:00,96,
2025.06.25 05:55:00,05:55:00,97,
2025.06.25 05:56:00,05:56:00,97,
2025.06.25 05:57:00,05:57:00,96,
2025.06.25 05:58:00,05:58:00,97,
2025.06.25 05:59:00,05:59:00,96,
2025.06.25 06:00:00,06:00:00,96,
2025.06.25 06:01:00,06:01:00,96,
2025.06.25 06:02:00,06:02:00,97,
2025.06.25 06:03:00,06:03:00,97,
2025.06.25 06:04:00,06:04:00,98,
2025.06.25 06:05:00,06:05:00,99,
2025.06.25 06:06:00,06:06:00,92,
2025.06.25 06:07:00,06:07:00,95,
2025.06.25 06:08:00,06:08:00,96,
2025.06.25 06:09:00,06:09:00,96,
2025.06.25 06:10:00,06:10:00,96,
2025.06.25 06:11:00,06:11:00,96,
2025.06.25 06:12:00,06:12:00,95,
2025.06.25 06:13:00,06:13:00,96,
2025.06.25 06:14:00,06:14:00,90,
2025.06.25 06:15:00,06:15:00,90,
2025.06.25 06:16:00,06:16:00,89,
2025.06.25 06:17:00,06:17:00,91,
2025.06.25 06:18:00,06:18:00,87,
2025.06.25 06:19:00,06:19:00,87,
2025.06.25 06:20:00,06:20:00,86,
2025.06.25 06:21:00,06:21:00,87,
2025.06.25 06:22:00,06:22:00,86,
2025.06.25 06:23:00,06:23:00,86,
2025.06.25 06:24:00,06:24:00,86,
2025.06.25 06:25:00,06:25:00,84,
2025.06.25 06:26:00,06:26:00,87,
2025.06.25 06:27:00,06:27:00,84,
2025.06.25 06:28:00,06:28:00,84,
2025.06.25 06:29:00,06:29:00,86,
2025.06.25 06:30:00,06:30:00,86,
2025.06.25 06:31:00,06:31:00,82,
2025.06.25 06:32:00,06:32:00,87,
2025.06.25 06:33:00,06:33:00,91,
2025.06.25 06:34:00,06:34:00,87,
2025.06.25 06:35:00,06:35:00,83,
2025.06.25 06:36:00,06:36:00,83,
2025.06.25 06:37:00,06:37:00,83,
2025.06.25 06:38:00,06:38:00,89,
2025.06.25 06:39:00,06:39:00,83,
2025.06.25 06:40:00,06:40:00,83,
2025.06.25 06:41:00,06:41:00,88,
2025.06.25 06:42:00,06:42:00,86,
2025.06.25 06:43:00,06:43:00,88,
2025.06.25 06:44:00,06:44:00,87,
2025.06.25 06:45:00,06:45:00,86,
2025.06.25 06:46:00,06:46:00,86,
2025.06.25 06:47:00,06:47:00,85,
2025.06.25 06:48:00,06:48:00,85,
2025.06.25 06:49:00,06:49:00,86,
2025.06.25 06:50:00,06:50:00,85,
2025.06.25 06:51:00,06:51:00,87,
2025.06.25 06:52:00,06:52:00,86,
2025.06.25 06:53:00,06:53:00,85,
2025.06.25 06:54:00,06:54:00,85,
2025.06.25 06:55:00,06:55:00,87,
2025.06.25 06:56:00,06:56:00,86,
2025.06.25 06:57:00,06:57:00,86,
2025.06.25 06:58:00,06:58:00,87,
2025.06.25 06:59:00,06:59:00,87,
2025.06.25 07:00:00,07:00:00,86,
2025.06.25 07:01:00,07:01:00,86,
2025.06.25 07:02:00,07:02:00,87,
2025.06.25 07:03:00,07:03:00,86,
2025.06.25 07:04:00,07:04:00,87,
2025.06.25 07:05:00,07:05:00,87,
2025.06.25 07:06:00,07:06:00,87,
2025.06.25 07:07:00,07:07:00,87,
2025.06.25 07:08:00,07:08:00,88,
2025.06.25 07:09:00,07:09:00,87,
2025.06.25 07:10:00,07:10:00,89,
2025.06.25 07:11:00,07:11:00,88,
2025.06.25 07:12:00,07:12:00,89,
2025.06.25 07:13:00,07:13:00,87,
2025.06.25 07:14:00,07:14:00,89,
2025.06.25 07:15:00,07:15:00,88,
2025.06.25 07:16:00,07:16:00,87,
2025.06.25 07:17:00,07:17:00,89,
2025.06.25 07:18:00,07:18:00,88,
2025.06.25 07:19:00,07:19:00,89,
2025.06.25 07:20:00,07:20:00,90,
2025.06.25 07:21:00,07:21:00,101,
2025.06.25 07:22:00,07:22:00,106,
2025.06.25 07:23:00,07:23:00,115,
2025.06.25 07:24:00,07:24:00,119,
2025.06.25 07:40:29,07:40:29,118,
2025.06.25 07:50:29,07:50:29,60,
2025.06.25 08:10:40,08:10:40,66,
2025.06.25 08:20:29,08:20:29,105,
2025.06.25 08:38:32,08:38:32,113,
2025.06.25 08:51:06,08:51:06,59,
2025.06.25 09:10:48,09:10:48,121,
2025.06.25 09:20:05,09:20:05,125,
2025.06.25 09:30:05,09:30:05,122,
2025.06.25 10:13:07,10:13:07,106,
2025.06.25 10:26:00,10:26:00,107,
2025.06.25 10:35:00,10:35:00,106,
2025.06.25 10:46:01,10:46:01,110,
2025.06.25 11:10:29,11:10:29,104,
2025.06.25 11:20:29,11:20:29,103,
2025.06.25 11:30:29,11:30:29,97,
2025.06.25 11:40:29,11:40:29,97,
2025.06.25 11:50:29,11:50:29,110,
2025.06.25 12:00:51,12:00:51,87,
2025.06.25 12:10:51,12:10:51,95,
2025.06.25 12:20:29,12:20:29,103,
2025.06.25 12:30:29,12:30:29,107,
2025.06.25 12:40:29,12:40:29,108,
2025.06.25 12:50:29,12:50:29,100,
2025.06.25 13:10:29,13:10:29,98,
2025.06.25 13:30:29,13:30:29,107,
2025.06.25 13:40:29,13:40:29,98,
2025.06.25 13:50:58,13:50:58,101,
2025.06.25 14:10:29,14:10:29,96,
2025.06.25 14:20:29,14:20:29,94,
2025.06.25 14:30:29,14:30:29,112,
2025.06.25 15:20:29,15:20:29,100,
2025.06.25 15:40:29,15:40:29,106,
2025.06.25 15:50:29,15:50:29,84,
2025.06.25 16:00:29,16:00:29,107,
2025.06.25 16:10:29,16:10:29,99,
2025.06.25 16:20:58,16:20:58,99,
2025.06.25 16:30:58,16:30:58,95,
2025.06.25 16:40:29,16:40:29,90,
2025.06.25 16:50:29,16:50:29,98,
2025.06.25 17:00:29,17:00:29,94,
2025.06.25 17:10:29,17:10:29,89,
2025.06.25 17:20:29,17:20:29,95,
2025.06.25 17:30:29,17:30:29,91,
2025.06.25 17:42:18,17:42:18,112,
2025.06.25 18:10:29,18:10:29,112,
2025.06.25 18:16:04,18:16:04,105,
2025.06.25 18:20:29,18:20:29,99,
2025.06.25 18:30:29,18:30:29,102,
2025.06.25 18:40:29,18:40:29,111,
2025.06.25 18:50:54,18:50:54,70,
2025.06.25 19:11:56,19:11:56,146,
2025.06.25 22:31:10,22:31:10,103,
2025.06.25 22:40:29,22:40:29,95,
2025.06.25 22:50:29,22:50:29,102,
2025.06.25 23:10:29,23:10:29,103,
2025.06.25 23:20:29,23:20:29,93,
2025.06.25 23:30:29,23:30:29,90,
2025.06.25 23:40:29,23:40:29,91,
2025.06.25 23:50:29,23:50:29,80,
